Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
118256997864691,Ranjeet Yadav,These ads ran without a disclaimer,≤100,1
110674950840746,akritiasija_,These ads ran without a disclaimer,≤100,1
104727358979718,ਸਰਪੰਚ ਹਰਪ੍ਰੀਤ ਸਿੰਘ ਮੋਹਰੇ ਵਾਲਾ,These ads ran without a disclaimer,≤100,1
108730625411117,Happy FinServ,These ads ran without a disclaimer,≤100,1
108730525181424,Ranka Public School,These ads ran without a disclaimer,≤100,2
315792634951487,Apna Samastipur,These ads ran without a disclaimer,≤100,1
113980083706237,श्रीरामदादा पाटील समर्थक,These ads ran without a disclaimer,≤100,1
105376181951684,Hakeem Hotel- The Originals,These ads ran without a disclaimer,≤100,1
237648896105591,Global Study,These ads ran without a disclaimer,≤100,1
104411882628173,Bert-Ola Bergstrand,These ads ran without a disclaimer,≤100,1
1542376492488129,Dr. Yusuf Abdul-Jobbar,These ads ran without a disclaimer,≤100,1
111719561633302,Asas led lights,These ads ran without a disclaimer,≤100,1
135241603686714,Shiv Swami,These ads ran without a disclaimer,≤100,1
106182277939862,Jaiswal Honda,These ads ran without a disclaimer,≤100,1
263384166865917,Pon Radhakrishnan,These ads ran without a disclaimer,≤100,1
264616090062121,onpointwithsubhomoy,These ads ran without a disclaimer,≤100,1
106499015696179,Abhi Prajapati,These ads ran without a disclaimer,≤100,1
120781061012195,multibagger_stockpicks,These ads ran without a disclaimer,≤100,1
243666245493380,Kicksports.in,These ads ran without a disclaimer,≤100,1
131226780083422,nivedika_ydv,These ads ran without a disclaimer,≤100,1
1465182463784891,Gudivada TDP,These ads ran without a disclaimer,≤100,1
100709606154625,Dev dadma,These ads ran without a disclaimer,≤100,1
203691566171920,old coin company,These ads ran without a disclaimer,≤100,1
215647178487499,Oxygen The Digital Expert,These ads ran without a disclaimer,≤100,1
100720022984812,stock_magnetwithsumit,These ads ran without a disclaimer,≤100,1
2139542692849747,Asha Shinde - सौ.आशा श्यामसुंदर शिंदे,These ads ran without a disclaimer,≤100,1
288219521045340,Mastan Vali Guntur,These ads ran without a disclaimer,≤100,2
321059807752330,Lodhi Anmol,These ads ran without a disclaimer,≤100,1
104402808934696,raj_rajesh_pictures,These ads ran without a disclaimer,≤100,1
322421650950961,Ashutosh Kumar Rai,These ads ran without a disclaimer,≤100,2
255384230993800,Mukesh Tandi sarpanch Pundlota,These ads ran without a disclaimer,≤100,1
207249612481617,malikaawig17,These ads ran without a disclaimer,≤100,1
151028888909049,Bjp Sanjiv Goyal,These ads ran without a disclaimer,≤100,1
1682465785388162,Gurveen Singh,These ads ran without a disclaimer,≤100,1
698479763654869,ACKO,These ads ran without a disclaimer,≤100,1
122105764376003403,Sikky Jha,These ads ran without a disclaimer,≤100,1
101982306341372,Cultural Linyi,These ads ran without a disclaimer,≤100,1
112324158491906,StockAcademy616,These ads ran without a disclaimer,≤100,1
107401559946909,Tata Structura,These ads ran without a disclaimer,≤100,1
166898763921076,Sandeep Vora,These ads ran without a disclaimer,≤100,1
116783368120452,"Srinidhi Dental Hospital, Vijayawada",These ads ran without a disclaimer,≤100,1
109219385604424,Urapakkam Lion P Karthik,These ads ran without a disclaimer,≤100,1
101098804930013,Vera Level Business,These ads ran without a disclaimer,≤100,1
103464068230278,bharatengineering8459,These ads ran without a disclaimer,≤100,1
157518500788309,chandrashekar.chetla.9,These ads ran without a disclaimer,≤100,1
101914771724735,Meet Tibet,These ads ran without a disclaimer,≤100,1
102216948174334,Sikander Kumar,These ads ran without a disclaimer,≤100,2
104935745447575,Pranit Morey,These ads ran without a disclaimer,≤100,1
102504359412925,gajender.drall,These ads ran without a disclaimer,≤100,2
104313641801755,Sikkim ko aawaz,These ads ran without a disclaimer,≤100,1
179068471960475,Chandrakantha Developers,These ads ran without a disclaimer,≤100,2
182808475236710,Sant Pravar Shri Vigyandeo Ji Maharaj,These ads ran without a disclaimer,≤100,2
1060684310653516,Shiva Shetty,These ads ran without a disclaimer,≤100,1
246764095176856,sirinivas_telugu_mudhiraj,These ads ran without a disclaimer,≤100,1
472619762814499,Quest Group Of Institutions,These ads ran without a disclaimer,≤100,3
315105761680415,ravindra_singh_bhati8_9,These ads ran without a disclaimer,≤100,1
1814118545307655,Vardhan Kamma,These ads ran without a disclaimer,≤100,1
100704482901897,Peter Smith,These ads ran without a disclaimer,≤100,1
167031646503795,Kavita G,These ads ran without a disclaimer,≤100,2
110134110468289,Focus Balasore,These ads ran without a disclaimer,≤100,1
111894407374453,वीरेन्द्र यादव,These ads ran without a disclaimer,≤100,1
325606627298691,risi.ngfromhell,These ads ran without a disclaimer,≤100,1
214044698461996,zain202472,These ads ran without a disclaimer,≤100,1
274204255776425,KID.fit.rehab,These ads ran without a disclaimer,≤100,1
489753331192141,Enduku Ivannii,These ads ran without a disclaimer,≤100,1
250528638150308,Maria Oliveira,These ads ran without a disclaimer,≤100,7
101803921259626,𝐁𝐡𝐚𝐬𝐤𝐚𝐫 𝐌𝐚𝐠𝐚𝐫𝐝𝐞,These ads ran without a disclaimer,≤100,1
108153445498186,Harpreet Singh,These ads ran without a disclaimer,≤100,2
118016097988707,UttaraKarnataka Janashakti Sena,These ads ran without a disclaimer,≤100,1
190059150863795,Astro Holicc,These ads ran without a disclaimer,≤100,3
102891022693314,Akula Anjan,These ads ran without a disclaimer,≤100,1
390837047946661,Socialforaction,These ads ran without a disclaimer,≤100,1
107673495481517,Peter-Nieys Nkome,These ads ran without a disclaimer,≤100,1
111089975412436,Adnan Ansari,These ads ran without a disclaimer,≤100,1
392470974859093,Dr.Debasmita Sharma,These ads ran without a disclaimer,≤100,3
1132510430138664,Park Plus,These ads ran without a disclaimer,≤100,1
103974342418312,Spacetownwenchang,These ads ran without a disclaimer,≤100,1
104450773057710,When The Gifts,These ads ran without a disclaimer,≤100,3
194240503772357,Modern Microphone,These ads ran without a disclaimer,≤100,1
296957823498109,voice_of_dhenkanal2024,These ads ran without a disclaimer,≤100,2
143401035526257,romandas.pakhawaj,These ads ran without a disclaimer,≤100,1
635965513131039,The Plastics Export Promotion Council - Plexconcil,These ads ran without a disclaimer,≤100,1
119086576148645,पेमाराम पोटलिया रावतसर,These ads ran without a disclaimer,≤100,1
103303519222163,Rohit Bsp Punjab,These ads ran without a disclaimer,≤100,2
190269784650762,Saltlake Sanskritik Sansad,These ads ran without a disclaimer,≤100,1
384705601952043,नारनौद with कैप्टन अभिमन्यु,These ads ran without a disclaimer,≤100,1
120034474360658,Mp Singh,These ads ran without a disclaimer,≤100,1
812826958764571,Praakritik,These ads ran without a disclaimer,≤100,2
279824815209190,MERCH GEMS,These ads ran without a disclaimer,≤100,1
266444929896328,homework job pen pencil packing saving 30000 advance ₹15000,These ads ran without a disclaimer,≤100,1
109753037889672,हिंदुत्व मेरी पहचान,These ads ran without a disclaimer,≤100,1
1175283209338350,Zayed The Inspirer,These ads ran without a disclaimer,≤100,1
310331692144020,old Coins,These ads ran without a disclaimer,≤100,2
299184596605777,Sky Rover Immigration Consultant,These ads ran without a disclaimer,≤100,1
178499465347146,Narendra Velu,These ads ran without a disclaimer,≤100,2
109919585356071,pandit_sanjaymaharaj_mp,These ads ran without a disclaimer,≤100,1
231630106704720,tanziaaa79,These ads ran without a disclaimer,≤100,1
304448799414910,Avinash Yadav,These ads ran without a disclaimer,≤100,1
1319864348036144,Urdu Ghar اردو گھر,These ads ran without a disclaimer,≤100,1
104645472297711,Sudhanva Sunnu,These ads ran without a disclaimer,≤100,1
103208099412159,Md Haseb Hossain,These ads ran without a disclaimer,≤100,1
558231374253276,Anhui Travel,These ads ran without a disclaimer,≤100,1
108612352112265,bikerentalamritsar,These ads ran without a disclaimer,≤100,1
124669317396385,Preet Ludhiana,These ads ran without a disclaimer,≤100,3
111548971974335,Gajula Surya Prakash,These ads ran without a disclaimer,≤100,1
105082037684721,_premjeetkumar_,These ads ran without a disclaimer,≤100,1
249687788238243,Rana Singh,These ads ran without a disclaimer,≤100,1
229887013551456,Sananda Marndi,These ads ran without a disclaimer,≤100,1
116023134934212,himanshu_rajpoot_8951,These ads ran without a disclaimer,≤100,2
157432044125950,Prakash Maity,These ads ran without a disclaimer,≤100,1
299680567555004,TV9 Bharatvarsh,These ads ran without a disclaimer,≤100,2
106600048732591,ARIHANT JEWELLERS VARACHHA ROAD SURAT,These ads ran without a disclaimer,≤100,1
116490124816159,voiceof.rahul,These ads ran without a disclaimer,≤100,2
255248661007262,Nellore City- Vijaya Sai Reddy Vijayam Kosam,These ads ran without a disclaimer,≤100,1
115074608223386,Biri Joy Supporter Diyun-Bordumsa,These ads ran without a disclaimer,≤100,1
277592222772358,Amster Group Migration & Study Abroad,These ads ran without a disclaimer,≤100,1
151684551361652,sudeep_euturi,These ads ran without a disclaimer,≤100,2
471945656512293,PowaiLive,These ads ran without a disclaimer,≤100,2
212201898652662,Sponsored advertisement,Sponsored advertisement,≤100,1
102405918254166,സഖാവ് ഷാജി,These ads ran without a disclaimer,≤100,1
2004698033121100,संजय गुप्ता फाजिलनगर,These ads ran without a disclaimer,≤100,1
186897394502755,nimbus.ias,These ads ran without a disclaimer,≤100,1
203877149476292,गौरी शर्मा,These ads ran without a disclaimer,≤100,1
113283975048323,Onkar Singh Shrinet,These ads ran without a disclaimer,≤100,1
104149538951209,harikesh_ya21c_2222,These ads ran without a disclaimer,≤100,1
214786061728028,Huntu fouji,These ads ran without a disclaimer,≤100,1
289624557561348,Troquei,These ads ran without a disclaimer,≤100,2
276438835556698,appealfiling,These ads ran without a disclaimer,≤100,1
102515496288931,Maitry Buddhist Explorers,These ads ran without a disclaimer,≤100,1
352966714893379,E-Factor Experiences Ltd.,These ads ran without a disclaimer,≤100,1
130586490144732,Sadho The Band,These ads ran without a disclaimer,≤100,3
1926212254349464,DrSeediri,These ads ran without a disclaimer,≤100,1
128187840372524,Gangadhar Talawar,These ads ran without a disclaimer,≤100,1
101530158321988,Sanatani Yuva Vahini,These ads ran without a disclaimer,≤100,1
114124378430157,Rishiraj Kaundinya,These ads ran without a disclaimer,≤100,1
538152679647080,Devendra Kumar Gautam - Guddu bhaiya,These ads ran without a disclaimer,≤100,1
183058551565636,Sat Prakash Rana,These ads ran without a disclaimer,≤100,1
107882539027768,Safiyar Ali,These ads ran without a disclaimer,≤100,1
249451308257289,old coin company Sahi process,These ads ran without a disclaimer,≤100,1
252317237964966,C3,These ads ran without a disclaimer,≤100,1
102827924727568,Asian Times TV,These ads ran without a disclaimer,≤100,1
110215775229634,Nitish Kumar,These ads ran without a disclaimer,≤100,2
105591479046983,Dasari Kiran,These ads ran without a disclaimer,≤100,1
100498956231085,Diet University,These ads ran without a disclaimer,≤100,1
167255330026668,Visit Japan From India,These ads ran without a disclaimer,≤100,2
249869144879472,kindnessforworld,These ads ran without a disclaimer,≤100,1
110442774595833,WRHM,These ads ran without a disclaimer,≤100,1
320142001176745,Bhartiya Attamnirbhar Kisaan,These ads ran without a disclaimer,≤100,1
105132164186949,Wonder Kids,These ads ran without a disclaimer,≤100,1
1685657211522975,Anil Jain,These ads ran without a disclaimer,≤100,2
105825861801347,siddu_halleygowda,These ads ran without a disclaimer,≤100,1
105503425917117,Hira Singh Johal,These ads ran without a disclaimer,≤100,2
205702769298500,Old coin company sahi process contact buyer call me.8168844152,These ads ran without a disclaimer,≤100,1
109859920548279,Anjaan Aadmi Party,These ads ran without a disclaimer,≤100,1
105409894655529,Astrology Wazaif,These ads ran without a disclaimer,≤100,1
286330927897983,IKKU Business hub,These ads ran without a disclaimer,≤100,1
106710669012699,Prominent academy,These ads ran without a disclaimer,≤100,3
351019601417337,JYOTI MEDICO,These ads ran without a disclaimer,≤100,1
110764892123340,कानपुर के मन में मोदी,These ads ran without a disclaimer,≤100,1
103609866018178,sangitasareecenter,These ads ran without a disclaimer,≤100,2
109952625425071,Parmi J S R,These ads ran without a disclaimer,≤100,1
108761973899221,NewsNet Kerala,These ads ran without a disclaimer,≤100,1
109985005237170,Ravie Jaswal,These ads ran without a disclaimer,≤100,1
842482876145129,Punjabi Fan Tiktok de ਪੰਜਾਬੀ ਫੈਨ ਟਿਕਟੋਕ ਦੇ,These ads ran without a disclaimer,≤100,1
322971534226771,Carz Street- Ahmedabad,These ads ran without a disclaimer,≤100,1
102117742902331,U ME CAN,These ads ran without a disclaimer,≤100,1
1455731864730735,Gudivada Gusagusalu,These ads ran without a disclaimer,≤100,1
312236595299905,Radhe Radhe,These ads ran without a disclaimer,≤100,1
202222356621470,Royal Opticians,These ads ran without a disclaimer,≤100,2
113212258234707,Prayaas Institute,These ads ran without a disclaimer,≤100,1
213744185164522,ipl.ticketseller,These ads ran without a disclaimer,≤100,1
113937260377152,Krishna Hero,These ads ran without a disclaimer,≤100,1
